student_id,course_code,quiz1,quiz2,endterm,assignment1,assignment2,assignment3,assignment4,assignment5,assignment6,assignment7,assignment8,assignment9,assignment10,assignment11,assignment12,total_score,grade,grade_point,attendance_percentage
DS073,PROG101,35.54,42.74,41.75,54.17,48.56,44.99,72.13,41.55,55.77,66.5,57.26,51.99,66.5,64.09,57.26,45.46,F,0.0,60.0
DS073,SYSC101,85.03,74.85,90.51,81.19,76.25,85.84,74.82,92.39,96.75,65.15,83.11,80.25,89.54,74.87,79.59,84.68,B,9.0,60.0
DS073,MATH201,90.83,84.07,44.8,70.08,74.82,66.44,70.28,73.98,67.45,88.34,75.61,84.95,81.61,69.17,57.62,66.17,D,7.0,60.0
DS073,STAT201,76.44,57.18,50.85,57.58,64.79,56.82,71.55,57.78,79.96,62.71,67.2,63.09,66.48,70.91,68.79,60.08,D,7.0,60.0
DS073,JAVA201,38.97,27.63,40.33,42.82,46.29,42.21,64.06,40.07,46.42,65.16,46.26,48.66,58.79,46.13,47.89,40.99,F,0.0,60.0
DS073,DBMS201,77.47,82.39,51.61,94.74,90.16,85.94,81.6,76.97,98.89,100.0,92.98,100.0,86.04,92.15,97.28,72.04,C,8.0,84.39
DS073,MLF301,67.94,48.34,65.4,51.87,56.32,68.66,56.45,66.43,59.39,65.44,74.16,66.34,73.93,74.73,67.57,63.14,D,7.0,60.0
DS073,DSA301,57.69,40.65,47.08,57.65,35.68,57.42,55.66,46.17,38.42,57.53,51.43,45.57,50.67,53.02,53.76,48.66,F,0.0,60.0
DS073,PDSA301,78.02,100.0,70.83,71.44,89.48,78.81,85.76,93.63,84.72,85.58,76.31,91.09,93.61,94.13,90.52,80.91,B,9.0,74.78
DS073,DBS301,30.48,61.02,60.38,70.54,56.1,38.89,73.32,65.61,65.43,80.65,50.46,62.49,56.65,69.73,64.87,56.74,E,6.0,60.0
DS073,MLT401,69.28,71.78,84.06,62.66,58.63,48.22,63.54,62.88,65.18,64.34,57.12,73.25,83.19,56.15,68.79,73.88,C,8.0,60.0
DS073,CSYS401,85.13,75.73,100.0,78.23,96.05,88.06,88.58,77.5,85.29,87.98,87.6,92.55,98.76,100.0,98.92,91.12,A,10.0,81.44
DS073,BDS401,59.48,65.47,62.04,65.44,52.14,64.97,57.7,44.9,70.52,61.89,66.55,71.55,63.96,66.62,74.68,62.58,D,7.0,60.0
DS073,DVIS401,68.87,74.38,69.59,77.13,57.92,60.0,68.55,51.21,79.7,51.06,55.56,55.92,56.5,58.39,60.72,67.64,D,7.0,60.0
DS073,MLP501,72.0,79.64,71.88,85.17,74.24,66.26,74.9,87.83,73.68,79.89,64.67,77.15,65.46,79.43,69.11,73.94,C,8.0,60.0
DS073,DL501,96.33,77.6,77.15,71.23,81.46,76.26,75.31,85.09,76.99,86.69,88.2,91.6,82.3,100.0,89.13,82.06,B,9.0,66.04
DS073,NLP501,92.44,96.78,79.8,89.78,72.25,73.96,67.83,85.61,90.96,81.55,81.08,83.82,69.83,100.0,88.15,84.92,B,9.0,72.86
DS073,CV501,86.98,90.12,66.56,75.77,86.34,90.74,80.9,82.69,93.43,80.31,74.59,85.28,81.93,88.81,93.43,78.55,C,8.0,71.94
DS073,RL601,61.48,,,74.36,65.71,72.79,49.9,76.48,68.8,,,,,,,,,,62.22
DS073,TSA601,68.95,,,74.45,86.57,75.07,70.28,77.16,73.43,,,,,,,,,,60.0
DS073,BA601,50.83,,,76.89,67.68,85.19,86.21,77.77,67.54,,,,,,,,,,66.0
DS073,CAP601,95.4,,,100.0,98.01,100.0,100.0,92.23,91.82,,,,,,,,,,92.0
DS074,MATH101,55.96,59.99,57.35,64.33,59.22,75.66,63.2,54.4,61.0,80.17,55.55,56.77,64.02,72.52,64.5,59.62,E,6.0,60.0
DS074,STAT101,61.95,65.34,61.28,52.05,59.37,41.72,59.9,60.47,65.87,64.87,43.13,42.78,65.99,46.58,72.31,60.48,D,7.0,60.0
DS074,PROG101,51.45,36.24,77.19,49.31,45.4,55.53,54.4,36.12,48.13,57.4,53.69,58.08,69.69,48.69,49.1,59.67,E,6.0,60.0
DS074,SYSC101,68.99,55.42,70.25,83.21,85.65,77.72,84.19,78.98,92.63,85.74,81.51,78.0,77.63,100.0,99.2,72.37,C,8.0,72.97
DS074,MATH201,95.08,91.88,67.71,95.61,90.32,93.22,91.04,89.7,99.79,98.2,82.43,91.1,90.62,91.94,100.0,82.98,B,9.0,74.89
DS074,STAT201,79.25,60.85,74.15,75.62,82.8,73.92,65.24,79.86,84.86,76.42,80.4,87.91,86.43,74.71,80.96,74.4,C,8.0,60.0
DS074,JAVA201,42.49,49.13,74.44,46.25,39.37,67.97,53.34,63.81,59.79,58.68,58.74,52.11,62.4,76.12,79.99,61.48,D,7.0,60.0
DS074,DBMS201,50.69,69.41,76.2,63.45,75.84,76.29,57.71,79.97,55.94,67.67,72.91,69.59,83.17,77.85,73.5,69.84,D,7.0,60.0
DS074,MLF301,79.79,57.21,44.61,61.26,57.79,51.88,72.71,77.2,66.4,62.41,65.99,75.67,66.49,75.22,72.5,58.53,E,6.0,60.0
DS074,DSA301,53.98,68.19,41.56,59.66,47.01,56.33,72.94,54.12,59.64,57.29,63.5,69.33,74.57,51.12,63.81,53.18,E,6.0,60.0
DS074,PDSA301,62.32,53.65,55.77,65.52,66.93,73.07,65.8,77.39,64.99,65.15,62.91,75.29,77.18,71.68,75.4,60.74,D,7.0,66.0
DS074,DBS301,92.24,67.64,84.48,77.66,96.34,73.77,87.35,90.53,94.43,83.38,92.45,74.32,91.23,87.51,81.61,83.54,B,9.0,60.0
DS074,MLT401,89.12,80.82,67.39,82.87,87.24,86.87,85.81,90.59,86.28,83.78,87.58,80.82,81.96,75.31,88.1,77.88,C,8.0,66.79
DS074,CSYS401,83.3,77.74,71.79,91.24,55.12,86.47,79.89,79.13,84.87,92.8,88.86,74.21,91.43,100.0,83.19,78.05,C,8.0,62.01
DS074,BDS401,95.04,87.63,74.48,93.99,90.19,90.7,97.95,75.85,77.42,100.0,94.3,79.01,77.92,87.28,90.1,83.56,B,9.0,69.11
DS074,DVIS401,64.75,79.34,54.52,48.35,47.26,51.3,50.26,54.96,57.54,46.64,64.1,68.72,52.39,65.1,63.22,60.17,D,7.0,60.0
DS074,MLP501,70.03,,,54.8,64.26,51.93,59.44,57.32,63.56,,,,,,,,,,60.0
DS074,DL501,87.19,,,89.75,92.1,95.1,97.57,90.19,89.34,,,,,,,,,,64.79
DS074,NLP501,100.0,,,96.3,78.98,81.56,88.01,90.13,89.72,,,,,,,,,,67.12
DS074,CV501,85.75,,,76.04,83.27,81.75,85.47,87.77,89.59,,,,,,,,,,64.73
DS075,MATH101,66.39,65.49,64.57,51.15,67.18,73.56,67.31,67.36,44.91,68.26,63.32,54.94,67.29,66.6,68.27,64.61,D,7.0,60.0
DS075,STAT101,67.24,69.11,46.1,68.96,61.61,55.2,83.5,62.3,79.94,63.58,55.86,78.3,68.66,83.8,60.04,59.44,E,6.0,60.0
DS075,PROG101,93.9,88.08,100.0,85.46,88.86,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.65,A,10.0,91.95
DS075,SYSC101,85.9,92.52,90.02,79.12,80.06,93.43,91.81,82.57,84.63,100.0,96.57,78.34,85.61,89.49,90.89,89.08,B,9.0,76.15
DS075,MATH201,66.77,79.95,55.97,72.99,74.61,71.33,84.36,85.83,84.6,83.62,79.9,88.65,89.06,81.69,80.68,68.83,D,7.0,67.29
DS075,STAT201,59.74,80.9,55.44,47.19,68.66,66.98,75.2,49.1,68.54,69.74,68.33,70.31,66.03,72.81,60.72,62.86,D,7.0,60.0
DS075,JAVA201,89.38,87.71,80.01,83.49,100.0,87.97,83.56,96.89,90.59,77.7,100.0,100.0,90.15,100.0,100.0,86.33,B,9.0,79.02
DS075,DBMS201,76.7,99.69,61.37,66.53,77.92,87.34,87.53,83.32,83.93,77.19,78.83,88.59,98.08,97.37,84.57,76.29,C,8.0,81.1
DS075,MLF301,48.48,49.95,59.16,53.0,60.92,52.6,44.9,66.11,57.86,56.68,63.69,43.14,68.22,50.75,64.01,55.47,E,6.0,60.0
DS075,DSA301,55.87,42.95,43.21,25.71,60.58,56.14,49.32,58.72,47.54,39.87,51.6,38.22,51.98,63.64,46.53,46.85,F,0.0,60.0
DS075,PDSA301,53.28,75.89,49.17,50.8,65.4,52.95,38.34,61.09,64.65,66.47,77.9,48.86,67.29,52.31,60.49,56.71,E,6.0,60.0
DS075,DBS301,66.33,60.09,73.22,74.6,67.02,76.75,79.34,77.49,63.58,78.99,94.58,78.92,82.4,81.32,73.65,71.47,C,8.0,67.42
DS075,MLT401,99.06,84.71,100.0,87.34,100.0,97.17,94.78,94.79,76.41,96.21,100.0,90.64,84.4,100.0,86.42,95.27,A,10.0,87.31
DS075,CSYS401,73.43,76.86,90.95,90.04,59.43,95.73,85.11,95.35,93.83,85.41,80.85,92.99,100.0,98.79,79.88,85.36,B,9.0,78.65
DS075,BDS401,59.24,49.36,67.85,52.28,52.71,51.16,42.2,51.58,71.98,60.5,53.56,46.28,66.76,58.17,63.2,60.19,D,7.0,60.0
DS075,DVIS401,54.21,67.53,70.75,64.78,72.21,68.72,78.28,74.12,70.86,66.25,77.37,83.73,86.83,79.67,90.08,69.38,D,7.0,60.91
DS075,MLP501,66.16,81.29,65.87,65.88,82.55,69.72,62.89,80.87,75.51,79.04,70.14,75.67,73.34,77.89,76.04,70.7,C,8.0,61.86
DS075,DL501,75.0,78.77,81.67,84.66,87.2,85.31,77.74,91.11,87.42,89.97,87.06,100.0,87.97,91.71,88.98,82.21,B,9.0,72.06
DS075,NLP501,79.01,87.72,68.26,82.02,86.13,65.68,75.13,58.99,74.12,71.39,75.49,87.49,74.63,85.03,80.08,75.22,C,8.0,69.83
DS075,CV501,55.23,75.73,73.57,79.5,70.71,72.52,91.24,49.87,66.45,75.39,81.89,72.77,81.48,73.23,83.52,71.54,C,8.0,60.0
DS075,RL601,59.72,,,51.39,44.56,66.7,53.25,61.93,51.01,,,,,,,,,,60.0
DS075,TSA601,67.82,,,55.22,51.36,58.71,54.66,68.63,52.62,,,,,,,,,,60.0
DS075,BA601,49.92,,,46.95,53.18,56.65,57.32,53.87,53.0,,,,,,,,,,60.0
DS075,CAP601,95.03,,,63.96,76.16,68.74,68.32,76.01,86.76,,,,,,,,,,60.0
DS076,MATH101,52.78,56.64,69.12,66.06,58.21,61.88,57.67,59.42,67.18,65.52,63.84,61.14,63.61,67.42,59.23,62.84,D,7.0,60.0
DS076,STAT101,51.6,58.72,68.18,81.84,66.51,69.49,78.59,79.4,75.33,67.77,74.81,79.26,75.47,74.09,86.91,66.56,D,7.0,60.0
DS076,PROG101,60.92,44.53,50.11,58.77,51.35,66.51,59.85,57.66,61.09,76.7,61.24,57.54,52.93,51.68,54.31,53.6,E,6.0,60.0
DS076,SYSC101,43.8,44.39,16.75,52.01,35.2,60.03,40.6,46.66,57.64,42.75,46.52,43.42,47.46,50.83,49.17,34.23,F,0.0,60.0
DS076,MATH201,76.92,66.95,41.93,86.27,76.57,57.81,64.57,83.35,73.46,76.98,70.87,63.01,74.14,68.46,85.72,60.38,D,7.0,60.0
DS076,STAT201,85.82,75.17,81.35,85.5,98.18,86.92,95.21,92.46,85.81,100.0,95.87,79.57,98.02,94.37,93.74,84.33,B,9.0,65.41
DS076,JAVA201,64.24,62.02,65.07,55.56,57.55,83.54,53.98,67.13,59.15,77.49,87.28,65.39,55.34,66.16,63.34,64.76,D,7.0,60.0
DS076,DBMS201,97.63,75.01,100.0,100.0,82.26,90.33,100.0,86.37,100.0,96.63,82.71,95.01,94.57,100.0,88.61,93.81,A,10.0,84.47
DS076,MLF301,90.0,87.76,79.23,84.58,83.87,94.85,100.0,100.0,99.26,88.89,93.82,87.73,86.93,95.45,94.83,86.11,B,9.0,79.24
DS076,DSA301,72.91,79.06,86.86,84.0,87.81,74.78,72.67,71.1,85.72,77.67,83.39,87.21,78.6,87.35,72.74,81.62,B,9.0,60.0
DS076,PDSA301,67.79,76.68,52.85,54.89,70.87,76.6,77.3,79.45,76.0,77.9,97.13,63.99,70.97,77.28,82.0,65.42,D,7.0,65.68
DS076,DBS301,60.72,66.06,71.61,56.35,68.0,48.77,58.35,55.87,55.89,55.17,60.48,67.9,59.41,74.24,72.42,65.98,D,7.0,60.0
DS076,MLT401,56.43,45.04,28.23,48.45,63.72,45.07,55.31,42.61,58.06,48.19,56.82,57.01,56.1,53.05,50.24,42.38,F,0.0,60.0
DS076,CSYS401,75.4,92.09,79.67,88.66,87.83,81.37,100.0,77.59,80.43,76.93,95.2,100.0,81.09,86.29,91.78,83.17,B,9.0,61.38
DS076,BDS401,55.94,80.47,85.0,68.02,55.42,76.95,83.97,67.88,76.09,69.98,78.24,70.52,86.16,79.56,93.47,77.12,C,8.0,70.53
DS076,DVIS401,38.17,37.96,42.89,30.38,36.12,43.35,55.67,43.43,39.25,42.22,44.89,37.38,23.94,37.97,42.55,40.5,F,0.0,60.0
DS076,MLP501,57.76,,,54.91,61.53,49.56,65.54,59.79,69.67,,,,,,,,,,60.0
DS076,DL501,97.48,,,100.0,93.45,98.95,100.0,100.0,100.0,,,,,,,,,,89.92
DS076,NLP501,55.84,,,43.83,67.67,60.93,47.19,63.77,76.84,,,,,,,,,,60.0
DS076,CV501,60.88,,,63.28,65.94,76.85,75.06,72.15,84.57,,,,,,,,,,60.0
DS077,MATH101,80.81,99.64,100.0,96.15,92.19,100.0,93.99,99.78,97.46,100.0,89.55,84.21,96.91,83.38,100.0,95.41,A,10.0,81.23
DS077,STAT101,61.93,56.99,49.42,61.55,48.65,40.13,52.22,48.18,64.75,44.13,45.51,50.9,58.4,56.37,56.54,53.29,E,6.0,60.0
DS077,PROG101,65.62,78.01,76.2,73.14,76.87,70.16,67.01,73.85,83.7,78.65,78.4,77.45,81.24,76.46,80.94,74.97,C,8.0,67.1
DS077,SYSC101,60.68,89.68,86.17,68.78,84.99,99.0,82.56,84.17,78.66,100.0,98.36,95.84,100.0,95.62,85.25,83.85,B,9.0,78.15
DS077,MATH201,98.37,100.0,77.89,90.72,99.38,100.0,96.88,100.0,96.39,98.94,94.42,90.48,93.25,100.0,100.0,89.92,B,9.0,67.95
DS077,STAT201,55.91,72.05,53.69,48.23,61.0,63.16,65.9,57.48,72.32,66.93,66.11,54.06,52.43,61.08,65.46,59.02,E,6.0,60.0
DS077,JAVA201,55.61,54.83,46.44,51.7,44.77,57.56,60.89,47.55,61.53,43.44,51.58,50.84,51.36,70.5,49.7,51.18,E,6.0,60.0
DS077,DBMS201,60.01,50.55,67.76,55.29,54.57,62.35,61.63,62.92,79.97,72.81,48.84,66.5,60.0,56.81,69.84,62.48,D,7.0,60.0
DS077,MLF301,47.25,59.04,64.12,49.52,36.81,41.28,44.92,36.83,51.57,58.68,59.51,36.02,46.36,56.95,46.1,55.71,E,6.0,60.0
DS077,DSA301,72.96,34.87,62.16,46.0,65.6,57.0,64.78,62.81,62.02,68.73,59.9,54.69,64.57,73.41,60.12,59.53,E,6.0,60.0
DS077,PDSA301,34.31,45.84,45.35,50.44,55.21,51.15,47.39,44.66,36.5,60.11,47.77,54.67,48.28,40.07,41.67,44.61,F,0.0,60.0
DS077,DBS301,54.1,78.35,54.21,62.09,65.26,54.65,59.18,66.56,61.45,67.96,59.11,74.82,82.15,70.95,64.37,61.26,D,7.0,60.0
DS077,MLT401,70.08,58.82,95.82,61.72,72.21,57.29,71.53,71.42,51.64,61.32,54.19,68.49,85.13,64.52,77.26,77.58,C,8.0,62.19
DS077,CSYS401,57.53,52.55,58.22,53.69,43.63,58.7,69.51,40.23,45.63,70.29,64.53,59.46,51.13,61.19,67.57,56.94,E,6.0,60.0
DS077,BDS401,48.95,70.47,78.02,88.95,61.47,72.94,63.47,61.48,65.11,70.4,70.2,71.16,71.1,70.39,82.44,70.35,C,8.0,60.0
DS077,DVIS401,100.0,87.64,71.84,100.0,85.55,79.37,88.91,77.9,100.0,69.33,87.34,76.69,70.5,98.84,93.49,82.58,B,9.0,60.0
DS077,MLP501,55.86,,,54.7,58.84,60.84,55.11,63.91,66.4,,,,,,,,,,60.0
DS077,DL501,57.79,,,46.88,59.21,70.5,71.9,55.87,67.9,,,,,,,,,,61.64
DS077,NLP501,67.51,,,70.48,77.17,58.31,67.39,67.64,71.44,,,,,,,,,,60.0
DS077,CV501,43.1,,,64.11,55.6,61.99,62.52,66.33,45.05,,,,,,,,,,60.0
DS078,MATH101,69.71,93.17,77.32,67.71,61.32,83.94,83.34,82.18,81.28,86.3,82.16,73.99,73.27,66.41,81.67,78.45,C,8.0,60.0
DS078,STAT101,63.64,81.6,80.81,82.28,85.48,85.3,83.64,65.83,78.94,66.79,80.93,69.01,76.29,67.35,85.77,77.3,C,8.0,67.12
DS078,PROG101,53.26,68.59,65.58,46.88,71.04,75.25,69.55,60.83,74.65,74.98,63.6,62.28,47.86,81.57,66.05,64.37,D,7.0,60.0
DS078,SYSC101,47.99,52.44,67.16,46.92,53.88,60.88,56.23,58.53,66.62,60.54,50.96,67.23,66.8,73.42,56.12,59.88,E,6.0,60.0
DS078,MATH201,69.59,85.11,54.56,79.53,78.55,75.7,81.06,83.85,60.82,79.46,68.54,80.64,77.6,82.87,78.47,68.2,D,7.0,66.22
DS078,STAT201,37.77,41.19,11.16,32.45,56.54,47.62,42.14,54.07,48.19,40.38,40.02,58.05,53.69,48.27,53.31,30.68,F,0.0,60.0
DS078,JAVA201,81.0,62.87,70.49,81.76,76.19,89.63,75.44,88.76,91.39,76.03,93.42,95.79,82.18,63.0,97.27,75.05,C,8.0,67.28
DS078,DBMS201,76.48,55.35,98.15,62.12,68.77,77.9,73.59,55.69,69.57,75.97,86.92,80.32,80.6,63.7,73.8,80.76,B,9.0,60.0
DS078,MLF301,45.15,53.3,46.01,35.59,43.46,41.18,46.6,47.57,43.09,47.47,44.89,63.19,46.87,58.83,53.01,47.47,F,0.0,60.0
DS078,DSA301,31.19,34.03,44.76,22.76,42.96,35.02,35.03,48.9,41.49,42.69,46.32,47.68,29.84,34.5,56.81,39.79,F,0.0,60.0
DS078,PDSA301,76.16,78.06,95.84,82.71,81.67,90.59,92.85,90.55,86.58,96.93,86.48,96.22,87.96,95.77,86.73,88.34,B,9.0,85.32
DS078,DBS301,41.85,58.65,91.28,58.74,60.62,60.71,63.92,70.03,65.86,75.64,69.21,54.73,52.69,58.23,72.94,70.67,C,8.0,60.0
DS078,MLT401,30.55,52.72,69.97,51.37,37.48,55.06,36.3,43.86,58.45,57.04,36.28,54.89,53.2,66.79,49.72,55.49,E,6.0,60.0
DS078,CSYS401,48.57,37.16,38.46,57.66,51.07,44.86,58.8,63.98,46.8,48.92,54.13,58.47,60.7,52.9,59.08,44.68,F,0.0,60.0
DS078,BDS401,75.68,69.57,85.07,81.93,80.58,78.21,82.58,94.55,91.27,79.3,85.66,87.91,70.69,95.52,88.92,81.24,B,9.0,61.21
DS078,DVIS401,81.09,63.97,70.92,73.2,77.34,81.75,86.57,84.45,79.22,79.61,82.61,95.74,86.56,83.7,77.39,74.83,C,8.0,67.84
DS078,MLP501,67.39,68.02,60.78,59.84,52.94,61.03,71.43,76.81,79.35,72.57,82.21,70.06,73.02,70.15,82.63,65.92,D,7.0,60.0
DS078,DL501,85.63,74.29,92.59,83.46,71.12,79.69,85.12,85.61,86.13,93.03,86.68,73.92,97.99,81.5,88.72,86.35,B,9.0,76.5
DS078,NLP501,91.01,72.14,76.53,79.39,94.33,78.2,73.83,76.73,74.87,86.95,81.24,84.59,92.14,81.26,95.75,80.07,B,9.0,62.74
DS078,CV501,72.1,60.34,45.03,75.7,76.49,84.35,83.05,71.67,68.54,84.54,76.95,69.91,70.72,87.81,85.12,61.25,D,7.0,60.0
DS078,RL601,50.04,,,64.29,56.29,51.16,52.89,53.13,55.28,,,,,,,,,,60.0
DS078,TSA601,74.2,,,54.89,70.77,63.69,56.95,67.54,76.71,,,,,,,,,,60.0
DS078,BA601,74.3,,,61.25,60.4,49.36,60.26,67.67,88.24,,,,,,,,,,60.0
DS078,CAP601,51.43,,,45.43,45.39,44.08,47.33,49.92,46.98,,,,,,,,,,60.0
DS079,MATH101,71.67,89.64,90.99,79.44,87.06,89.9,86.05,80.91,79.26,92.46,94.9,99.91,90.96,78.55,89.62,86.82,B,9.0,79.33
DS079,STAT101,75.1,58.96,44.22,70.06,64.32,66.98,66.03,67.94,62.0,70.37,62.22,74.69,76.85,74.03,67.54,58.37,E,6.0,60.0
DS079,PROG101,78.06,49.57,70.84,61.45,62.64,63.13,53.52,46.04,68.15,55.1,73.64,65.14,57.79,51.91,68.46,65.65,D,7.0,60.0
DS079,SYSC101,84.91,96.87,76.76,82.53,76.6,73.06,92.77,95.27,98.73,75.18,80.23,92.13,92.33,100.0,88.11,84.14,B,9.0,78.57
DS079,MATH201,64.57,45.88,66.5,51.61,54.8,72.78,76.63,73.98,65.07,66.43,51.06,81.41,78.74,73.0,66.76,63.47,D,7.0,60.0
DS079,STAT201,100.0,100.0,84.68,100.0,100.0,91.13,100.0,100.0,94.19,91.63,100.0,100.0,90.26,98.14,100.0,93.0,A,10.0,82.79
DS079,JAVA201,63.46,63.84,59.11,66.21,71.47,66.66,79.01,62.13,72.54,67.31,71.55,73.45,78.02,65.86,65.3,63.73,D,7.0,60.0
DS079,DBMS201,50.38,75.74,75.37,82.52,81.74,61.38,81.32,81.79,78.76,68.53,73.4,64.26,75.25,74.76,68.16,71.36,C,8.0,60.0
DS079,MLF301,49.09,48.2,56.75,66.27,59.71,58.08,62.03,71.1,61.01,65.73,64.48,66.03,71.34,64.0,51.36,56.32,E,6.0,60.0
DS079,DSA301,62.61,75.46,64.51,57.53,49.63,55.13,55.95,53.93,58.41,59.68,56.61,71.94,57.19,61.98,53.34,63.8,D,7.0,60.0
DS079,PDSA301,71.81,73.22,54.81,82.95,70.79,59.27,85.95,73.98,74.69,79.96,69.33,77.93,70.07,71.49,87.21,66.27,D,7.0,60.0
DS079,DBS301,90.88,87.31,79.3,87.68,88.26,95.18,87.96,100.0,95.97,88.11,86.41,90.69,92.94,86.26,79.34,85.42,B,9.0,81.14
DS079,MLT401,37.58,53.98,58.19,51.97,39.49,53.75,42.25,60.92,49.59,55.37,49.87,47.1,46.32,44.95,53.31,51.88,E,6.0,60.0
DS079,CSYS401,83.16,55.64,82.95,61.26,71.81,66.43,75.27,60.63,67.05,78.32,55.83,70.71,75.5,75.29,81.02,74.98,C,8.0,60.0
DS079,BDS401,43.43,56.3,54.52,66.63,53.46,57.19,51.65,63.5,62.27,65.81,50.44,63.71,54.79,60.03,51.57,54.29,E,6.0,60.0
DS079,DVIS401,53.05,44.87,48.76,50.55,52.7,55.26,52.21,42.72,39.75,65.27,47.29,48.69,62.74,65.07,70.6,50.51,E,6.0,60.0
DS079,MLP501,86.45,81.7,97.26,79.96,78.52,83.35,81.23,96.59,76.76,86.88,69.9,78.67,73.08,76.61,82.79,88.24,B,9.0,65.01
DS079,DL501,100.0,84.66,98.81,90.58,97.09,90.04,88.72,100.0,94.8,100.0,93.88,100.0,100.0,100.0,89.71,95.84,A,10.0,82.5
DS079,NLP501,75.94,62.84,56.51,84.86,79.08,82.53,79.5,57.27,77.35,81.29,76.07,79.23,70.31,64.85,73.71,66.07,D,7.0,60.0
DS079,CV501,76.63,88.9,87.44,74.82,82.73,89.67,63.32,70.88,80.5,72.06,78.69,87.34,63.51,74.42,74.63,82.62,B,9.0,60.0
DS079,RL601,51.14,,,37.85,52.93,35.67,48.54,48.97,53.45,,,,,,,,,,60.0
DS079,TSA601,75.37,,,68.8,59.82,70.77,81.82,67.38,47.14,,,,,,,,,,60.0
DS079,BA601,38.64,,,61.85,49.25,75.24,61.08,63.43,57.0,,,,,,,,,,64.24
DS079,CAP601,92.78,,,81.2,87.71,77.58,95.89,82.18,93.31,,,,,,,,,,65.65
DS080,MATH101,88.28,85.99,76.75,81.45,64.2,81.91,86.26,83.39,84.42,79.65,90.56,89.68,93.21,70.4,100.0,81.97,B,9.0,69.55
DS080,STAT101,75.9,76.32,77.1,76.08,88.2,85.71,79.83,77.5,80.19,86.61,75.69,87.7,82.93,95.2,67.22,78.25,C,8.0,68.41
DS080,PROG101,68.91,76.96,79.05,68.57,69.48,84.63,73.25,79.6,82.5,66.46,73.76,74.99,78.65,69.23,71.42,75.81,C,8.0,60.0
DS080,SYSC101,48.07,72.58,62.52,62.07,51.8,49.6,59.27,70.14,64.38,53.11,73.19,65.68,71.55,61.91,56.59,61.59,D,7.0,60.0
DS080,MATH201,46.68,64.89,47.85,68.35,63.18,66.03,67.08,54.45,64.27,70.43,56.65,64.41,64.73,78.79,66.75,55.5,E,6.0,60.0
DS080,STAT201,79.41,60.68,58.58,77.11,70.57,76.31,73.12,87.32,73.58,80.45,82.97,89.61,75.2,72.74,78.33,67.88,D,7.0,64.78
DS080,JAVA201,91.72,96.16,79.77,90.94,83.2,83.79,87.34,91.12,83.06,91.61,83.48,90.28,91.47,85.58,97.39,86.57,B,9.0,69.26
DS080,DBMS201,77.96,100.0,88.42,78.93,89.2,82.1,85.35,95.0,88.94,95.82,93.16,91.98,86.81,100.0,100.0,89.24,B,9.0,80.22
DS080,MLF301,98.01,75.1,89.32,96.85,90.47,88.25,100.0,82.01,75.25,95.1,97.27,87.92,100.0,100.0,100.0,89.52,B,9.0,81.76
DS080,DSA301,57.25,37.05,53.51,64.43,42.39,25.51,48.79,45.93,48.15,69.59,56.15,63.42,57.2,35.96,49.43,50.72,E,6.0,60.0
DS080,PDSA301,72.5,76.92,56.37,67.29,76.93,80.85,100.0,78.93,67.57,70.86,78.21,69.31,95.21,69.21,74.82,68.19,D,7.0,62.4
DS080,DBS301,90.12,83.03,80.92,75.18,89.69,82.22,96.66,81.22,94.34,82.95,80.62,83.41,83.99,97.31,100.0,84.53,B,9.0,60.39
DS080,MLT401,63.56,75.41,80.93,83.06,61.99,82.46,84.95,62.69,72.66,86.41,76.47,62.98,82.51,67.4,91.22,76.09,C,8.0,65.79
DS080,CSYS401,86.9,96.72,91.05,80.98,70.74,76.19,82.22,80.95,75.44,86.46,73.39,100.0,97.12,78.72,100.0,89.02,B,9.0,73.54
DS080,BDS401,68.49,71.77,92.53,76.41,65.12,84.91,90.04,79.61,74.82,96.93,88.5,82.42,88.97,95.48,79.46,83.12,B,9.0,78.3
DS080,DVIS401,81.48,67.38,66.88,74.58,81.83,73.08,77.3,72.76,72.2,64.0,84.62,87.77,73.99,58.27,67.73,71.28,C,8.0,69.84
DS080,MLP501,44.07,,,39.43,36.51,45.28,43.61,53.01,50.45,,,,,,,,,,60.0
DS080,DL501,66.53,,,59.28,59.35,56.14,58.57,71.63,64.31,,,,,,,,,,60.0
DS080,NLP501,46.86,,,32.79,38.78,51.97,41.87,32.32,41.85,,,,,,,,,,60.0
DS080,CV501,68.12,,,68.71,71.55,70.6,71.44,87.95,87.7,,,,,,,,,,60.0
DS081,MATH101,73.99,97.19,67.22,80.38,74.16,86.13,85.27,94.81,80.71,81.27,92.21,93.9,85.9,82.19,91.12,78.27,C,8.0,74.67
DS081,STAT101,43.73,32.49,62.67,45.61,45.45,52.17,56.04,54.93,48.27,61.58,52.53,57.29,42.13,63.03,39.14,51.95,E,6.0,60.0
DS081,PROG101,76.8,68.12,82.21,74.89,72.58,60.11,73.31,75.71,65.32,86.51,72.31,78.41,76.62,80.34,61.94,76.57,C,8.0,60.58
DS081,SYSC101,60.23,56.56,40.98,62.48,66.24,60.74,83.25,77.81,62.39,60.15,54.63,72.05,61.78,76.36,73.12,54.19,E,6.0,60.0
DS081,MATH201,43.23,29.71,46.85,43.68,51.73,46.69,56.14,49.15,57.4,60.16,36.56,45.39,39.12,47.82,50.05,44.28,F,0.0,60.0
