student_id,course_code,course_name,trimester,instructor,year,status
DS074,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS074,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS074,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS074,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS074,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS074,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS074,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS074,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS074,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS075,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS075,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS075,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS075,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS075,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS075,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS075,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS075,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS075,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS075,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS075,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS075,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS075,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS075,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS075,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS075,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS075,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS075,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS075,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS075,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS075,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS075,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS075,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS075,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS076,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS076,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS076,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS076,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS076,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS076,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS076,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS076,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS076,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS076,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS076,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS076,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS076,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS076,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS076,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS076,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS076,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS076,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS076,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS076,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS077,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS077,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS077,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS077,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS077,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS077,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS077,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS077,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS077,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS077,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS077,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS077,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS077,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS077,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS077,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS077,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS077,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS077,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS077,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS077,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS078,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS078,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS078,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS078,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS078,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS078,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS078,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS078,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS078,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS078,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS078,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS078,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS078,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS078,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS078,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS078,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS078,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS078,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS078,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS078,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS078,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS078,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS078,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS078,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS079,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS079,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS079,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS079,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS079,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS079,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS079,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS079,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS079,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS079,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS079,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS079,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS079,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS079,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS079,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS079,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS079,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS079,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS079,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS079,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS079,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS079,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS079,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS079,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS080,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS080,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS080,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS080,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS080,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS080,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS080,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS080,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS080,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS080,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS080,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS080,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS080,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS080,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS080,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS080,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS080,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS080,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS080,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS080,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS081,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS081,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS081,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS081,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS081,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS081,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS081,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS081,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS081,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS081,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS081,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS081,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS081,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS081,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS081,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS081,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS081,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS081,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS081,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS081,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS081,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS081,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS081,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS081,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS082,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS082,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS082,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS082,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS082,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS082,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS082,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS082,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS082,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS082,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS082,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS082,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS082,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS082,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS082,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS082,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS082,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS082,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS082,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS082,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS082,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS082,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS082,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS082,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS083,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS083,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS083,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS083,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS083,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS083,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS083,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS083,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS083,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS083,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS083,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS083,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS083,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS083,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS083,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS083,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS083,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS083,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS083,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS083,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS083,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS083,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS083,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS083,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS084,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS084,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS084,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS084,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS084,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS084,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS084,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS084,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS084,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS084,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS084,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS084,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS084,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS084,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS084,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS084,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS084,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS084,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS084,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS084,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS084,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS084,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS084,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS084,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS085,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS085,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS085,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS085,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS085,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS085,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS085,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS085,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS085,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS085,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS085,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS085,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS085,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS085,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS085,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS085,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS085,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS085,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS085,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS085,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS085,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS085,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
DS085,BA601,Business Analytics,Trimester 6,Dr. Neha Sharma,2023,Ongoing
DS085,CAP601,Capstone Project,Trimester 6,Dr. Vikram Iyer,2023,Ongoing
DS086,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS086,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS086,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS086,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS086,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS086,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS086,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS086,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS086,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS086,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS086,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS086,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS086,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS086,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS086,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS086,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS086,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Ongoing
DS086,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Ongoing
DS086,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Ongoing
DS086,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Ongoing
DS087,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS087,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS087,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS087,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS087,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS087,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS087,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS087,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS087,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS087,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS087,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS087,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS087,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Ongoing
DS087,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Ongoing
DS087,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Ongoing
DS087,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Ongoing
DS088,MATH101,Mathematics 1,Trimester 1,Dr. Anil Kumar,2022,Completed
DS088,STAT101,Statistics 1,Trimester 1,Dr. Priya Singh,2022,Completed
DS088,PROG101,Programming Basics,Trimester 1,Prof. Raj Sharma,2022,Completed
DS088,SYSC101,System Commands,Trimester 1,Prof. Kavita Reddy,2022,Completed
DS088,MATH201,Mathematics 2,Trimester 2,Dr. Anil Kumar,2022,Completed
DS088,STAT201,Statistics 2,Trimester 2,Dr. Priya Singh,2022,Completed
DS088,JAVA201,Java Programming,Trimester 2,Prof. Suresh Verma,2022,Completed
DS088,DBMS201,DBMS,Trimester 2,Prof. Meena Gupta,2022,Completed
DS088,MLF301,Machine Learning Foundations,Trimester 3,Dr. Vikram Iyer,2022,Completed
DS088,DSA301,Data Structures & Algorithms,Trimester 3,Prof. Suresh Verma,2022,Completed
DS088,PDSA301,"Programming, Data Structures & Algorithms",Trimester 3,Prof. Raj Sharma,2022,Completed
DS088,DBS301,Database Systems,Trimester 3,Prof. Meena Gupta,2022,Completed
DS088,MLT401,Machine Learning Techniques,Trimester 4,Dr. Vikram Iyer,2023,Completed
DS088,CSYS401,Computer Systems,Trimester 4,Prof. Kavita Reddy,2023,Completed
DS088,BDS401,Big Data Systems,Trimester 4,Dr. Amit Patel,2023,Completed
DS088,DVIS401,Data Visualization,Trimester 4,Dr. Neha Sharma,2023,Completed
DS088,MLP501,Machine Learning Practice,Trimester 5,Dr. Vikram Iyer,2023,Completed
DS088,DL501,Deep Learning,Trimester 5,Dr. Amit Patel,2023,Completed
DS088,NLP501,Natural Language Processing,Trimester 5,Dr. Neha Sharma,2023,Completed
DS088,CV501,Computer Vision,Trimester 5,Dr. Ravi Menon,2023,Completed
DS088,RL601,Reinforcement Learning,Trimester 6,Dr. Ravi Menon,2023,Ongoing
DS088,TSA601,Time Series Analysis,Trimester 6,Dr. Priya Singh,2023,Ongoing
