student_id,timestamp,interaction_type,course_code,course_name,duration_minutes
DS063,2024-12-10 20:45:19.934627,Login,,,89.0
DS063,2025-01-18 20:45:19.934627,Use Chatbot,STAT201,Statistics 2,
DS063,2025-03-04 20:45:19.934627,Use Chatbot,STAT101,Statistics 1,
DS063,2025-01-26 20:45:19.934627,Take Quiz,,,
DS063,2024-11-01 20:45:19.934627,Take Quiz,,,
DS063,2024-11-26 20:45:19.934627,Logout,BA601,Business Analytics,
DS063,2024-12-16 20:45:19.934627,Logout,TSA601,Time Series Analysis,
DS063,2024-12-03 20:45:19.934627,Forum Reply,DBS301,Database Systems,
DS063,2024-11-30 20:45:19.934627,Forum Post,,,
DS063,2024-10-07 20:45:19.934627,Update Profile,DSA301,Data Structures & Algorithms,
DS063,2024-10-07 20:45:19.934627,Logout,,,
DS063,2024-12-27 20:45:19.934627,Download Resource,CAP601,Capstone Project,
DS063,2025-01-12 20:45:19.934627,Login,BA601,Business Analytics,180.0
DS063,2024-12-11 20:45:19.934627,Login,PDSA301,"Programming, Data Structures & Algorithms",147.0
DS063,2024-10-26 20:45:19.934627,Take Quiz,RL601,Reinforcement Learning,
DS063,2025-02-03 20:45:19.934627,Login,BDS401,Big Data Systems,30.0
DS063,2025-02-13 20:45:19.934627,Login,TSA601,Time Series Analysis,66.0
DS063,2024-11-21 20:45:19.934627,Login,STAT201,Statistics 2,109.0
DS063,2024-12-09 20:45:19.934627,Update Profile,,,
DS063,2025-01-03 20:45:19.934627,Download Resource,DBMS201,DBMS,
DS063,2024-12-11 20:45:19.934627,Login,DVIS401,Data Visualization,99.0
DS064,2024-12-15 20:45:19.934627,Use Chatbot,,,
DS064,2024-12-29 20:45:19.934627,Chat with Tutor,MLP501,Machine Learning Practice,
DS064,2025-02-04 20:45:19.934627,Login,RL601,Reinforcement Learning,137.0
DS064,2025-03-25 20:45:19.934627,Watch Video,,,
DS064,2025-03-06 20:45:19.934627,Login,BA601,Business Analytics,26.0
DS064,2024-10-05 20:45:19.934627,Update Profile,,,
DS064,2025-02-12 20:45:19.934627,View Course,MLF301,Machine Learning Foundations,
DS064,2025-03-27 20:45:19.934627,Download Resource,DVIS401,Data Visualization,
DS064,2024-10-20 20:45:19.934627,Submit Assignment,,,
DS064,2024-10-10 20:45:19.934627,View Course,,,
DS064,2024-11-19 20:45:19.934627,Login,NLP501,Natural Language Processing,37.0
DS064,2025-02-19 20:45:19.934627,Watch Video,,,
DS064,2025-03-05 20:45:19.934627,Forum Post,DBS301,Database Systems,
DS064,2025-03-01 20:45:19.934627,Forum Reply,BDS401,Big Data Systems,
DS064,2024-11-16 20:45:19.934627,Logout,,,
DS064,2025-03-07 20:45:19.934627,Take Quiz,DSA301,Data Structures & Algorithms,
DS064,2025-01-07 20:45:19.934627,Forum Post,NLP501,Natural Language Processing,
DS064,2025-02-27 20:45:19.934627,Download Resource,,,
DS064,2024-11-24 20:45:19.934627,View Course,MLT401,Machine Learning Techniques,
DS064,2025-03-25 20:45:19.934627,Submit Assignment,CV501,Computer Vision,
DS064,2024-11-12 20:45:19.934627,Use Chatbot,,,
DS064,2025-01-24 20:45:19.934627,Chat with Tutor,CAP601,Capstone Project,
DS064,2024-11-10 20:45:19.934627,Use Chatbot,JAVA201,Java Programming,
DS064,2025-01-09 20:45:19.934627,Use Chatbot,MATH201,Mathematics 2,
DS064,2025-01-07 20:45:19.934627,Watch Video,CAP601,Capstone Project,
DS064,2024-10-02 20:45:19.934627,View Course,STAT201,Statistics 2,
DS064,2025-02-28 20:45:19.934627,Forum Reply,DL501,Deep Learning,
DS064,2024-10-28 20:45:19.934627,Forum Post,,,
DS064,2025-02-10 20:45:19.934627,View Course,DSA301,Data Structures & Algorithms,
DS064,2025-02-26 20:45:19.934627,Login,,,149.0
DS064,2025-02-19 20:45:19.934627,Forum Post,JAVA201,Java Programming,
DS064,2025-01-17 20:45:19.934627,Forum Reply,,,
DS064,2024-11-25 20:45:19.934627,View Course,BDS401,Big Data Systems,
DS064,2024-12-28 20:45:19.934627,Login,MLT401,Machine Learning Techniques,58.0
DS064,2025-03-01 20:45:19.934627,Update Profile,CV501,Computer Vision,
DS064,2025-01-11 20:45:19.934627,Take Quiz,JAVA201,Java Programming,
DS064,2024-12-26 20:45:19.934627,Take Quiz,TSA601,Time Series Analysis,
DS064,2025-01-16 20:45:19.934627,Take Quiz,DBS301,Database Systems,
DS064,2024-12-08 20:45:19.934627,Watch Video,,,
DS064,2024-12-14 20:45:19.934627,Forum Post,CSYS401,Computer Systems,
DS064,2024-12-25 20:45:19.934627,Chat with Tutor,,,
DS064,2024-11-04 20:45:19.934627,Forum Reply,MLP501,Machine Learning Practice,
DS064,2024-10-04 20:45:19.934627,View Course,PROG101,Programming Basics,
DS064,2024-10-24 20:45:19.934627,Chat with Tutor,,,
DS064,2025-01-15 20:45:19.934627,Submit Assignment,CV501,Computer Vision,
DS064,2025-02-04 20:45:19.934627,Login,TSA601,Time Series Analysis,176.0
DS064,2024-10-04 20:45:19.934627,Take Quiz,CSYS401,Computer Systems,
DS064,2025-01-16 20:45:19.934627,Login,,,90.0
DS064,2024-12-04 20:45:19.934627,Forum Reply,MATH201,Mathematics 2,
DS064,2025-01-24 20:45:19.934627,Watch Video,CAP601,Capstone Project,
DS064,2024-12-21 20:45:19.934627,View Course,,,
DS064,2025-01-27 20:45:19.934627,Download Resource,STAT201,Statistics 2,
DS064,2024-11-02 20:45:19.934627,Login,CAP601,Capstone Project,129.0
DS064,2025-03-11 20:45:19.934627,View Course,DL501,Deep Learning,
DS064,2024-11-28 20:45:19.934627,Submit Assignment,,,
DS064,2024-11-07 20:45:19.934627,Chat with Tutor,,,
DS064,2024-10-10 20:45:19.934627,Forum Reply,STAT201,Statistics 2,
DS064,2024-10-07 20:45:19.934627,Download Resource,MATH201,Mathematics 2,
DS064,2024-12-11 20:45:19.934627,Chat with Tutor,DBS301,Database Systems,
DS064,2024-11-16 20:45:19.934627,Logout,TSA601,Time Series Analysis,
DS064,2024-11-08 20:45:19.934627,View Course,BDS401,Big Data Systems,
DS064,2024-11-26 20:45:19.934627,Forum Reply,DVIS401,Data Visualization,
DS064,2024-10-13 20:45:19.934627,Watch Video,MLP501,Machine Learning Practice,
DS064,2024-11-26 20:45:19.934627,Login,MATH101,Mathematics 1,46.0
DS064,2025-03-12 20:45:19.934627,Watch Video,,,
DS064,2025-01-07 20:45:19.934627,Take Quiz,MATH201,Mathematics 2,
DS064,2025-02-02 20:45:19.934627,Update Profile,DSA301,Data Structures & Algorithms,
DS064,2025-01-25 20:45:19.934627,Use Chatbot,BA601,Business Analytics,
DS064,2025-01-19 20:45:19.934627,Chat with Tutor,DSA301,Data Structures & Algorithms,
DS064,2025-03-11 20:45:19.934627,Watch Video,,,
DS064,2024-12-18 20:45:19.934627,Chat with Tutor,,,
DS064,2024-11-11 20:45:19.934627,Forum Reply,STAT101,Statistics 1,
DS064,2024-12-21 20:45:19.934627,Logout,CAP601,Capstone Project,
DS064,2024-12-29 20:45:19.934627,Take Quiz,CSYS401,Computer Systems,
DS064,2024-10-20 20:45:19.934627,Login,JAVA201,Java Programming,171.0
DS064,2024-10-20 20:45:19.934627,Forum Post,CAP601,Capstone Project,
DS064,2024-10-24 20:45:19.934627,Login,STAT101,Statistics 1,90.0
DS064,2025-02-08 20:45:19.934627,Submit Assignment,BA601,Business Analytics,
DS064,2024-11-14 20:45:19.934627,Submit Assignment,,,
DS064,2024-12-11 20:45:19.934627,Login,,,98.0
DS064,2025-01-12 20:45:19.934627,Forum Reply,MATH201,Mathematics 2,
DS064,2025-03-06 20:45:19.934627,View Course,,,
DS064,2024-12-11 20:45:19.934627,Forum Reply,CSYS401,Computer Systems,
DS064,2025-01-24 20:45:19.934627,Watch Video,,,
DS064,2024-11-09 20:45:19.934627,View Course,PDSA301,"Programming, Data Structures & Algorithms",
DS064,2025-03-08 20:45:19.934627,Login,JAVA201,Java Programming,123.0
DS064,2024-12-12 20:45:19.934627,Watch Video,DBMS201,DBMS,
DS064,2024-11-28 20:45:19.934627,Watch Video,MATH201,Mathematics 2,
DS064,2025-02-17 20:45:19.934627,Update Profile,,,
DS064,2025-01-25 20:45:19.934627,Logout,BDS401,Big Data Systems,
DS064,2025-02-24 20:45:19.934627,Forum Post,CSYS401,Computer Systems,
DS064,2025-02-24 20:45:19.934627,Login,MLT401,Machine Learning Techniques,7.0
DS064,2024-12-27 20:45:19.934627,Use Chatbot,,,
DS064,2024-12-13 20:45:19.934627,Watch Video,,,
DS064,2024-12-07 20:45:19.934627,Update Profile,,,
DS065,2024-09-30 20:45:19.934627,Submit Assignment,,,
DS065,2024-10-02 20:45:19.934627,Take Quiz,PROG101,Programming Basics,
DS065,2025-03-04 20:45:19.934627,Update Profile,DSA301,Data Structures & Algorithms,
DS065,2025-01-11 20:45:19.934627,Download Resource,,,
DS065,2024-11-07 20:45:19.934627,Use Chatbot,CSYS401,Computer Systems,
DS065,2024-12-23 20:45:19.934627,Submit Assignment,DBS301,Database Systems,
DS065,2025-03-01 20:45:19.934627,View Course,TSA601,Time Series Analysis,
DS065,2025-01-15 20:45:19.934627,Take Quiz,SYSC101,System Commands,
DS065,2025-02-15 20:45:19.934627,Forum Reply,TSA601,Time Series Analysis,
DS065,2024-11-16 20:45:19.934627,Logout,DL501,Deep Learning,
DS065,2025-01-30 20:45:19.934627,Watch Video,STAT101,Statistics 1,
DS065,2025-02-05 20:45:19.934627,Download Resource,CV501,Computer Vision,
DS065,2024-12-13 20:45:19.934627,Submit Assignment,NLP501,Natural Language Processing,
DS065,2025-03-11 20:45:19.934627,Take Quiz,NLP501,Natural Language Processing,
DS065,2024-11-22 20:45:19.934627,Login,,,64.0
DS065,2024-10-04 20:45:19.934627,View Course,,,
DS065,2024-10-10 20:45:19.934627,Download Resource,PDSA301,"Programming, Data Structures & Algorithms",
DS065,2025-01-26 20:45:19.934627,Take Quiz,SYSC101,System Commands,
DS065,2025-01-24 20:45:19.934627,Update Profile,MLP501,Machine Learning Practice,
DS065,2024-12-11 20:45:19.934627,Take Quiz,PDSA301,"Programming, Data Structures & Algorithms",
DS065,2025-02-15 20:45:19.934627,Submit Assignment,,,
DS065,2024-12-25 20:45:19.934627,Login,STAT201,Statistics 2,126.0
DS065,2025-03-06 20:45:19.934627,Logout,JAVA201,Java Programming,
DS065,2024-10-28 20:45:19.934627,Watch Video,STAT201,Statistics 2,
DS065,2025-02-18 20:45:19.934627,Take Quiz,SYSC101,System Commands,
DS065,2025-03-10 20:45:19.934627,Take Quiz,STAT201,Statistics 2,
DS065,2025-03-22 20:45:19.934627,Forum Post,MATH101,Mathematics 1,
DS065,2025-01-12 20:45:19.934627,Update Profile,SYSC101,System Commands,
DS065,2025-01-05 20:45:19.934627,Login,,,14.0
DS065,2025-01-25 20:45:19.934627,Logout,,,
DS065,2025-01-21 20:45:19.934627,Take Quiz,,,
DS065,2024-10-28 20:45:19.934627,Forum Post,,,
DS065,2024-11-28 20:45:19.934627,Forum Post,RL601,Reinforcement Learning,
DS065,2024-10-08 20:45:19.934627,Logout,,,
DS065,2024-11-03 20:45:19.934627,Use Chatbot,,,
DS066,2025-02-14 20:45:19.934627,Login,MLP501,Machine Learning Practice,35.0
DS066,2025-01-29 20:45:19.934627,Chat with Tutor,SYSC101,System Commands,
DS066,2025-03-17 20:45:19.934627,Download Resource,MATH201,Mathematics 2,
DS066,2025-01-17 20:45:19.934627,Update Profile,MLF301,Machine Learning Foundations,
DS066,2025-03-14 20:45:19.934627,Take Quiz,PDSA301,"Programming, Data Structures & Algorithms",
DS066,2024-10-21 20:45:19.934627,Submit Assignment,CV501,Computer Vision,
DS066,2025-02-20 20:45:19.934627,Forum Post,RL601,Reinforcement Learning,
DS066,2025-02-15 20:45:19.934627,Login,RL601,Reinforcement Learning,49.0
DS066,2024-11-01 20:45:19.934627,Watch Video,JAVA201,Java Programming,
DS066,2024-11-21 20:45:19.934627,Forum Post,MLP501,Machine Learning Practice,
DS066,2024-10-09 20:45:19.934627,View Course,CAP601,Capstone Project,
DS066,2024-12-07 20:45:19.934627,Watch Video,,,
DS066,2025-01-03 20:45:19.934627,Forum Reply,,,
DS066,2024-11-18 20:45:19.934627,Take Quiz,CAP601,Capstone Project,
DS066,2025-02-02 20:45:19.934627,View Course,STAT201,Statistics 2,
DS066,2025-02-05 20:45:19.934627,Logout,CAP601,Capstone Project,
DS066,2024-11-10 20:45:19.934627,Watch Video,,,
DS066,2025-01-12 20:45:19.934627,Take Quiz,DSA301,Data Structures & Algorithms,
DS066,2025-02-28 20:45:19.934627,Forum Post,,,
DS066,2025-02-25 20:45:19.934627,Login,CSYS401,Computer Systems,80.0
DS066,2025-03-15 20:45:19.934627,Download Resource,,,
DS066,2025-02-11 20:45:19.934627,View Course,STAT101,Statistics 1,
DS066,2024-10-10 20:45:19.934627,Use Chatbot,MLP501,Machine Learning Practice,
DS066,2025-01-23 20:45:19.934627,Watch Video,BDS401,Big Data Systems,
DS066,2025-02-10 20:45:19.934627,Watch Video,MATH201,Mathematics 2,
DS066,2025-03-25 20:45:19.934627,Take Quiz,,,
DS066,2024-10-29 20:45:19.934627,View Course,JAVA201,Java Programming,
DS066,2025-02-17 20:45:19.934627,Login,,,14.0
DS066,2025-03-11 20:45:19.934627,Login,PROG101,Programming Basics,139.0
DS066,2025-03-11 20:45:19.934627,Login,JAVA201,Java Programming,25.0
DS066,2024-10-27 20:45:19.934627,Take Quiz,BDS401,Big Data Systems,
DS066,2025-01-04 20:45:19.934627,Login,DL501,Deep Learning,53.0
DS066,2025-02-18 20:45:19.934627,Download Resource,,,
DS066,2024-10-25 20:45:19.934627,Submit Assignment,DBMS201,DBMS,
DS066,2024-11-21 20:45:19.934627,Watch Video,SYSC101,System Commands,
DS066,2024-09-30 20:45:19.934627,View Course,MLP501,Machine Learning Practice,
DS066,2025-01-13 20:45:19.934627,View Course,,,
DS066,2024-12-27 20:45:19.934627,Chat with Tutor,BA601,Business Analytics,
DS066,2024-09-28 20:45:19.934627,Chat with Tutor,,,
DS066,2024-10-28 20:45:19.934627,Logout,RL601,Reinforcement Learning,
DS066,2024-12-03 20:45:19.934627,Watch Video,DVIS401,Data Visualization,
DS066,2025-01-04 20:45:19.934627,Watch Video,BA601,Business Analytics,
DS066,2024-10-05 20:45:19.934627,Forum Reply,JAVA201,Java Programming,
DS066,2025-02-09 20:45:19.934627,Update Profile,,,
DS066,2025-01-26 20:45:19.934627,View Course,BA601,Business Analytics,
DS066,2024-12-31 20:45:19.934627,Forum Post,CV501,Computer Vision,
DS066,2024-11-04 20:45:19.934627,Download Resource,CSYS401,Computer Systems,
DS066,2024-12-22 20:45:19.934627,Take Quiz,,,
DS066,2024-10-03 20:45:19.934627,Login,,,172.0
DS066,2024-11-02 20:45:19.934627,Forum Post,CSYS401,Computer Systems,
DS066,2025-03-02 20:45:19.934627,Submit Assignment,RL601,Reinforcement Learning,
DS066,2025-03-14 20:45:19.934627,Forum Reply,,,
DS066,2024-12-22 20:45:19.934627,Login,MATH201,Mathematics 2,34.0
DS066,2024-11-10 20:45:19.934627,Login,DSA301,Data Structures & Algorithms,44.0
DS066,2025-03-02 20:45:19.934627,Use Chatbot,DSA301,Data Structures & Algorithms,
DS066,2025-02-13 20:45:19.934627,Use Chatbot,JAVA201,Java Programming,
DS066,2024-11-23 20:45:19.934627,Download Resource,BDS401,Big Data Systems,
DS066,2024-12-20 20:45:19.934627,Login,DBMS201,DBMS,67.0
DS066,2025-01-06 20:45:19.934627,Logout,STAT201,Statistics 2,
DS066,2025-03-27 20:45:19.934627,Download Resource,,,
DS066,2025-01-02 20:45:19.934627,Download Resource,JAVA201,Java Programming,
DS066,2024-12-29 20:45:19.934627,View Course,,,
DS066,2025-03-04 20:45:19.934627,Take Quiz,SYSC101,System Commands,
DS066,2025-01-01 20:45:19.934627,Download Resource,,,
DS066,2024-10-17 20:45:19.934627,Forum Post,,,
DS067,2024-10-18 20:45:19.934627,Update Profile,,,
DS067,2025-01-21 20:45:19.934627,Take Quiz,,,
DS067,2025-01-20 20:45:19.934627,Download Resource,CAP601,Capstone Project,
DS067,2024-11-26 20:45:19.934627,View Course,DVIS401,Data Visualization,
DS067,2024-12-29 20:45:19.934627,Download Resource,,,
DS067,2024-11-04 20:45:19.934627,Forum Post,SYSC101,System Commands,
DS067,2024-11-10 20:45:19.934627,Chat with Tutor,BDS401,Big Data Systems,
DS067,2025-01-30 20:45:19.934627,Watch Video,RL601,Reinforcement Learning,
DS067,2024-12-10 20:45:19.934627,Use Chatbot,BDS401,Big Data Systems,
DS067,2024-12-25 20:45:19.934627,Chat with Tutor,STAT201,Statistics 2,
DS067,2025-02-07 20:45:19.934627,Take Quiz,STAT201,Statistics 2,
DS067,2025-02-06 20:45:19.934627,Use Chatbot,NLP501,Natural Language Processing,
DS067,2024-11-15 20:45:19.934627,Login,,,142.0
DS067,2024-10-13 20:45:19.934627,Submit Assignment,BDS401,Big Data Systems,
DS067,2024-12-18 20:45:19.934627,Forum Reply,,,
DS067,2025-01-06 20:45:19.934627,Use Chatbot,DBS301,Database Systems,
DS067,2025-01-10 20:45:19.934627,Forum Post,,,
DS067,2024-12-16 20:45:19.934627,Chat with Tutor,DL501,Deep Learning,
DS067,2025-01-29 20:45:19.934627,Forum Post,,,
DS067,2024-12-07 20:45:19.934627,Watch Video,,,
DS067,2024-10-21 20:45:19.934627,Chat with Tutor,CSYS401,Computer Systems,
DS067,2025-02-13 20:45:19.934627,Forum Reply,DVIS401,Data Visualization,
DS067,2024-11-02 20:45:19.934627,Login,,,67.0
DS067,2024-10-10 20:45:19.934627,Use Chatbot,DBS301,Database Systems,
DS067,2024-10-21 20:45:19.934627,Use Chatbot,MATH201,Mathematics 2,
DS067,2025-01-26 20:45:19.934627,Logout,MLP501,Machine Learning Practice,
DS067,2025-02-10 20:45:19.934627,Logout,DBS301,Database Systems,
DS067,2025-01-06 20:45:19.934627,Watch Video,,,
DS067,2025-03-21 20:45:19.934627,Forum Reply,MATH101,Mathematics 1,
DS067,2024-12-08 20:45:19.934627,Login,,,139.0
DS067,2025-02-13 20:45:19.934627,Watch Video,,,
DS067,2025-03-07 20:45:19.934627,Forum Post,RL601,Reinforcement Learning,
DS067,2024-10-07 20:45:19.934627,Chat with Tutor,STAT201,Statistics 2,
DS067,2025-01-21 20:45:19.934627,Submit Assignment,,,
DS067,2024-12-06 20:45:19.934627,Take Quiz,,,
DS067,2024-11-02 20:45:19.934627,Take Quiz,,,
DS067,2025-01-30 20:45:19.934627,Chat with Tutor,STAT101,Statistics 1,
DS067,2025-03-04 20:45:19.934627,Chat with Tutor,MATH201,Mathematics 2,
DS067,2025-03-01 20:45:19.934627,View Course,,,
DS067,2025-03-15 20:45:19.934627,Use Chatbot,NLP501,Natural Language Processing,
DS067,2024-12-12 20:45:19.934627,Take Quiz,BA601,Business Analytics,
DS067,2025-03-03 20:45:19.934627,Login,DVIS401,Data Visualization,53.0
DS067,2024-10-15 20:45:19.934627,Forum Reply,,,
DS067,2025-01-22 20:45:19.934627,Login,DL501,Deep Learning,101.0
DS067,2024-11-10 20:45:19.934627,Logout,,,
DS067,2025-01-31 20:45:19.934627,Forum Reply,,,
DS067,2024-11-11 20:45:19.934627,Login,MATH201,Mathematics 2,106.0
DS067,2024-11-05 20:45:19.934627,Watch Video,PDSA301,"Programming, Data Structures & Algorithms",
DS067,2024-11-21 20:45:19.934627,Use Chatbot,DBMS201,DBMS,
DS067,2024-10-18 20:45:19.934627,Submit Assignment,,,
DS067,2024-10-08 20:45:19.934627,Logout,DBMS201,DBMS,
DS067,2024-10-19 20:45:19.934627,Submit Assignment,DVIS401,Data Visualization,
DS067,2024-10-01 20:45:19.934627,Download Resource,,,
DS067,2025-03-23 20:45:19.934627,Forum Post,,,
DS067,2025-03-22 20:45:19.934627,Chat with Tutor,NLP501,Natural Language Processing,
DS067,2024-11-07 20:45:19.934627,Forum Reply,,,
DS067,2025-02-16 20:45:19.934627,Use Chatbot,,,
DS067,2024-12-16 20:45:19.934627,Take Quiz,MATH201,Mathematics 2,
DS067,2024-12-17 20:45:19.934627,Login,DL501,Deep Learning,165.0
DS067,2024-10-23 20:45:19.934627,Login,BA601,Business Analytics,66.0
DS067,2024-11-06 20:45:19.934627,Submit Assignment,PROG101,Programming Basics,
DS067,2024-12-01 20:45:19.934627,Take Quiz,TSA601,Time Series Analysis,
DS067,2024-12-16 20:45:19.934627,Logout,,,
DS067,2025-01-03 20:45:19.934627,Update Profile,STAT201,Statistics 2,
DS067,2024-12-05 20:45:19.934627,Update Profile,,,
DS067,2024-10-23 20:45:19.934627,View Course,,,
DS067,2024-12-14 20:45:19.934627,Update Profile,,,
DS067,2024-12-26 20:45:19.934627,Use Chatbot,DL501,Deep Learning,
DS067,2025-02-15 20:45:19.934627,Watch Video,,,
DS067,2025-02-01 20:45:19.934627,View Course,,,
DS067,2025-03-13 20:45:19.934627,Login,,,47.0
DS067,2024-10-30 20:45:19.934627,Download Resource,,,
DS067,2024-10-16 20:45:19.934627,Watch Video,,,
DS067,2025-01-24 20:45:19.934627,Login,MLF301,Machine Learning Foundations,171.0
DS067,2025-03-06 20:45:19.934627,Take Quiz,PDSA301,"Programming, Data Structures & Algorithms",
DS067,2025-01-20 20:45:19.934627,Forum Reply,DL501,Deep Learning,
DS067,2025-03-25 20:45:19.934627,Forum Reply,,,
DS067,2025-01-31 20:45:19.934627,Update Profile,CV501,Computer Vision,
DS067,2024-10-15 20:45:19.934627,Forum Post,DSA301,Data Structures & Algorithms,
DS068,2025-01-01 20:45:19.934627,Take Quiz,,,
DS068,2024-11-13 20:45:19.934627,Update Profile,STAT101,Statistics 1,
DS068,2025-03-03 20:45:19.934627,Update Profile,,,
DS068,2024-10-13 20:45:19.934627,Watch Video,PDSA301,"Programming, Data Structures & Algorithms",
DS068,2024-11-25 20:45:19.934627,Use Chatbot,,,
DS068,2024-10-07 20:45:19.934627,Login,,,173.0
DS068,2025-02-09 20:45:19.934627,Login,CV501,Computer Vision,18.0
DS068,2024-11-02 20:45:19.934627,Submit Assignment,NLP501,Natural Language Processing,
DS068,2024-11-19 20:45:19.934627,Watch Video,DVIS401,Data Visualization,
DS068,2024-11-21 20:45:19.934627,Download Resource,MLT401,Machine Learning Techniques,
DS068,2025-03-25 20:45:19.934627,View Course,PROG101,Programming Basics,
DS068,2024-10-26 20:45:19.934627,Forum Reply,DBMS201,DBMS,
DS068,2025-03-04 20:45:19.934627,Chat with Tutor,SYSC101,System Commands,
DS068,2025-01-11 20:45:19.934627,Chat with Tutor,MATH101,Mathematics 1,
DS068,2025-03-26 20:45:19.934627,Use Chatbot,MATH201,Mathematics 2,
DS068,2025-01-21 20:45:19.934627,Watch Video,DVIS401,Data Visualization,
DS068,2024-10-13 20:45:19.934627,Forum Post,DBMS201,DBMS,
DS068,2024-12-16 20:45:19.934627,Use Chatbot,DBMS201,DBMS,
DS068,2024-12-13 20:45:19.934627,View Course,PDSA301,"Programming, Data Structures & Algorithms",
DS068,2024-12-19 20:45:19.934627,Logout,DSA301,Data Structures & Algorithms,
DS068,2025-01-16 20:45:19.934627,Forum Reply,SYSC101,System Commands,
DS068,2025-03-01 20:45:19.934627,View Course,,,
DS068,2024-10-20 20:45:19.934627,Submit Assignment,MATH201,Mathematics 2,
DS068,2024-12-29 20:45:19.934627,Take Quiz,CV501,Computer Vision,
DS068,2024-12-21 20:45:19.934627,Watch Video,NLP501,Natural Language Processing,
DS068,2025-03-01 20:45:19.934627,Forum Post,MLP501,Machine Learning Practice,
DS068,2025-03-06 20:45:19.934627,Update Profile,DBMS201,DBMS,
DS068,2024-12-12 20:45:19.934627,Logout,JAVA201,Java Programming,
DS068,2025-01-05 20:45:19.934627,Login,,,12.0
DS068,2025-01-05 20:45:19.934627,Take Quiz,,,
DS068,2024-10-06 20:45:19.934627,Use Chatbot,MLF301,Machine Learning Foundations,
DS068,2024-12-21 20:45:19.934627,Login,MATH101,Mathematics 1,42.0
DS068,2025-03-12 20:45:19.934627,Use Chatbot,JAVA201,Java Programming,
DS068,2025-03-27 20:45:19.934627,Chat with Tutor,CSYS401,Computer Systems,
DS068,2025-02-04 20:45:19.934627,Forum Post,MATH201,Mathematics 2,
DS068,2024-11-05 20:45:19.934627,Submit Assignment,DBS301,Database Systems,
DS068,2025-02-22 20:45:19.934627,Submit Assignment,,,
DS068,2025-01-13 20:45:19.934627,Chat with Tutor,,,
DS068,2025-01-26 20:45:19.934627,Use Chatbot,MATH101,Mathematics 1,
DS068,2025-01-17 20:45:19.934627,Take Quiz,MLF301,Machine Learning Foundations,
DS068,2025-03-04 20:45:19.934627,Use Chatbot,PDSA301,"Programming, Data Structures & Algorithms",
DS068,2025-03-01 20:45:19.934627,View Course,DBMS201,DBMS,
DS068,2024-12-02 20:45:19.934627,Submit Assignment,SYSC101,System Commands,
DS068,2024-11-12 20:45:19.934627,Watch Video,NLP501,Natural Language Processing,
DS068,2025-01-23 20:45:19.934627,Use Chatbot,,,
DS068,2025-01-12 20:45:19.934627,Watch Video,CV501,Computer Vision,
DS068,2025-03-11 20:45:19.934627,View Course,MLF301,Machine Learning Foundations,
DS068,2024-10-29 20:45:19.934627,Forum Reply,STAT101,Statistics 1,
DS068,2025-03-01 20:45:19.934627,Chat with Tutor,MLF301,Machine Learning Foundations,
DS068,2024-12-20 20:45:19.934627,View Course,DBS301,Database Systems,
DS068,2024-12-13 20:45:19.934627,Download Resource,DVIS401,Data Visualization,
DS068,2025-02-24 20:45:19.934627,Submit Assignment,DBS301,Database Systems,
DS068,2025-02-20 20:45:19.934627,Download Resource,CV501,Computer Vision,
DS068,2025-03-07 20:45:19.934627,Take Quiz,MLP501,Machine Learning Practice,
DS068,2025-03-01 20:45:19.934627,Take Quiz,CSYS401,Computer Systems,
DS068,2025-01-29 20:45:19.934627,Download Resource,SYSC101,System Commands,
DS068,2024-11-30 20:45:19.934627,Chat with Tutor,NLP501,Natural Language Processing,
DS068,2025-02-26 20:45:19.934627,Watch Video,SYSC101,System Commands,
DS068,2024-11-01 20:45:19.934627,Watch Video,,,
DS068,2024-10-18 20:45:19.934627,Use Chatbot,DL501,Deep Learning,
DS068,2025-01-18 20:45:19.934627,Take Quiz,,,
DS068,2025-02-23 20:45:19.934627,Use Chatbot,STAT201,Statistics 2,
DS068,2025-02-18 20:45:19.934627,Forum Post,,,
DS068,2024-09-29 20:45:19.934627,Forum Reply,MLF301,Machine Learning Foundations,
DS068,2024-11-30 20:45:19.934627,Take Quiz,DL501,Deep Learning,
DS068,2024-12-07 20:45:19.934627,Use Chatbot,MLF301,Machine Learning Foundations,
DS068,2025-03-08 20:45:19.934627,Download Resource,JAVA201,Java Programming,
DS068,2024-10-24 20:45:19.934627,Take Quiz,,,
DS068,2025-01-23 20:45:19.934627,Forum Reply,,,
DS068,2025-03-02 20:45:19.934627,Forum Post,,,
DS068,2024-10-23 20:45:19.934627,Forum Reply,,,
DS068,2024-12-27 20:45:19.934627,Forum Reply,MATH101,Mathematics 1,
DS068,2025-02-10 20:45:19.934627,Update Profile,MLF301,Machine Learning Foundations,
DS068,2024-12-30 20:45:19.934627,Chat with Tutor,CSYS401,Computer Systems,
DS068,2025-01-18 20:45:19.934627,Submit Assignment,CSYS401,Computer Systems,
DS068,2025-01-24 20:45:19.934627,Chat with Tutor,,,
DS068,2024-10-24 20:45:19.934627,Logout,STAT101,Statistics 1,
DS068,2024-11-08 20:45:19.934627,Chat with Tutor,PROG101,Programming Basics,
DS068,2024-10-11 20:45:19.934627,Update Profile,,,
DS068,2024-11-12 20:45:19.934627,Download Resource,,,
DS069,2025-01-17 20:45:19.934627,Logout,STAT101,Statistics 1,
